filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
919.png,764,"{""note"":""6"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
920.png,734,"{""note"":""5"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
921.png,268,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
922.png,157,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
923.png,664,"{""note"":""4"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
924.png,349,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
925.png,344,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
926.png,591,"{""note"":""7"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
927.png,857,"{""note"":""6"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
928.png,241,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
929.png,750,"{""note"":""5"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
930.png,782,"{""note"":""5"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
931.png,770,"{""note"":""5"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
932.png,832,"{""note"":""6"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
933.png,611,"{""note"":""7"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
934.png,268,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
935.png,201,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
936.png,787,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
937.png,780,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
938.png,710,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
939.png,671,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
940.png,429,"{""note"":""0"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
941.png,278,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
942.png,550,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
943.png,781,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
944.png,174,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
945.png,702,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
946.png,872,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
947.png,778,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
948.png,796,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
949.png,431,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
950.png,467,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
951.png,367,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
952.png,486,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
953.png,694,"{""note"":""2"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
954.png,738,"{""note"":""2"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
955.png,378,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
956.png,430,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
957.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
958.png,786,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
959.png,447,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
960.png,763,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
961.png,798,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
962.png,447,"{""note"":""0"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
963.png,409,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
964.png,348,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
965.png,775,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
966.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
967.png,846,"{""note"":""3"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
968.png,831,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
969.png,742,"{""note"":""5"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
970.png,822,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
971.png,776,"{""note"":""5"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
972.png,871,"{""note"":""6"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
973.png,894,"{""note"":""6"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
974.png,908,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
975.png,170,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
976.png,756,"{""note"":""2"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
977.png,984,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
978.png,435,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
979.png,637,"{""note"":""7"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
980.png,792,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
981.png,580,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
982.png,179,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
983.png,364,"{""note"":""1"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
984.png,247,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
985.png,247,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
986.png,247,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
